IDCliente;NombreCliente;Ciudad;Pais;Latitud;Longitud;IDProducto;NombreProducto;CostoUSD;Categoria;Margen;CodigoPedido;FechaVenta;Unidades;CostoTotalUSD;VentaUSD;VentaTotalUSD
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;IP5;Iphone 5;1600;Gama Media;0,35;169760;2010-02-08;42;67200;2160;90720
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;IP6;Iphone 6;1800;Gama Alta;0,45;169761;2010-02-08;80;144000;2610;208800
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;GS1;Galaxy S1;850;Gama Baja;0,25;169762;2010-02-08;48;40800;1062,5;51000
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;GS2;Galaxy S2;925;Gama Baja;0,25;169763;2010-02-08;44;40700;1156,25;50875
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;GS3;Galaxy S3;1000;Gama Media;0,35;169764;2010-02-08;50;50000;1350;67500
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;GS4;Galaxy S4;1075;Gama Media;0,35;169765;2010-02-08;82;88150;1451,25;119002,5
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;GS5;Galaxy S5;1150;Gama Alta;0,45;169766;2010-02-08;78;89700;1667,5;130065
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;GS6;Galaxy S6;1225;Gama Alta;0,45;169767;2010-02-08;66;80850;1776,25;117232,5
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;MG;Motorola G;780;Gama Media;0,35;169768;2010-02-08;48;37440;1053;50544
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;MX;Motorola X;548;Gama Media;0,35;169769;2010-02-08;60;32880;739,8;44388
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;SXU;Sony Xperia U;999;Gama Alta;0,45;169770;2010-02-08;54;53946;1448,55;78221,7
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;AO1;Alcatel One;700;Gama Baja;0,25;169771;2010-02-08;78;54600;875;68250
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;LGP;LG Pro;358;Gama Alta;0,45;169772;2010-02-08;50;17900;519,1;25955
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;IP2;Iphone 2;1000;Gama Baja;0,25;169773;2010-02-08;76;76000;1250;95000
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;IP3;Iphone 3;1200;Gama Baja;0,25;169774;2010-02-08;92;110400;1500;138000
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;IP4;Iphone 4;1400;Gama Media;0,35;169775;2010-02-08;76;106400;1890;143640
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;IP5;Iphone 5;1600;Gama Media;0,35;169776;2010-02-08;108;172800;2160;233280
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;IP6;Iphone 6;1800;Gama Alta;0,45;169777;2010-02-08;106;190800;2610;276660
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;GS1;Galaxy S1;850;Gama Baja;0,25;169778;2010-02-08;68;57800;1062,5;72250
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;GS2;Galaxy S2;925;Gama Baja;0,25;169779;2010-02-08;88;81400;1156,25;101750
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;GS3;Galaxy S3;1000;Gama Media;0,35;169780;2010-02-08;92;92000;1350;124200
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;GS4;Galaxy S4;1075;Gama Media;0,35;169781;2010-02-08;106;113950;1451,25;153832,5
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;GS5;Galaxy S5;1150;Gama Alta;0,45;169782;2010-02-08;96;110400;1667,5;160080
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;GS6;Galaxy S6;1225;Gama Alta;0,45;169783;2010-02-08;98;120050;1776,25;174072,5
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;MG;Motorola G;780;Gama Media;0,35;169784;2010-02-08;78;60840;1053;82134
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;MX;Motorola X;548;Gama Media;0,35;169785;2010-02-08;108;59184;739,8;79898,4
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;SXU;Sony Xperia U;999;Gama Alta;0,45;169786;2010-02-08;106;105894;1448,55;153546,3
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;AO1;Alcatel One;700;Gama Baja;0,25;169787;2010-02-08;92;64400;875;80500
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;LGP;LG Pro;358;Gama Alta;0,45;169788;2010-02-08;104;37232;519,1;53986,4
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;IP2;Iphone 2;1000;Gama Baja;0,25;169789;2010-02-08;70;70000;1250;87500
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;IP3;Iphone 3;1200;Gama Baja;0,25;169790;2010-02-08;58;69600;1500;87000
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;IP4;Iphone 4;1400;Gama Media;0,35;169791;2010-02-08;64;89600;1890;120960
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;IP5;Iphone 5;1600;Gama Media;0,35;169792;2010-02-08;102;163200;2160;220320
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;IP6;Iphone 6;1800;Gama Alta;0,45;169793;2010-02-08;86;154800;2610;224460
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;GS1;Galaxy S1;850;Gama Baja;0,25;169794;2010-02-08;106;90100;1062,5;112625
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;GS2;Galaxy S2;925;Gama Baja;0,25;169795;2010-02-08;92;85100;1156,25;106375
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;GS3;Galaxy S3;1000;Gama Media;0,35;169796;2010-02-08;78;78000;1350;105300
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;GS4;Galaxy S4;1075;Gama Media;0,35;169797;2010-02-08;100;107500;1451,25;145125
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;GS5;Galaxy S5;1150;Gama Alta;0,45;169798;2010-02-08;88;101200;1667,5;146740
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;GS6;Galaxy S6;1225;Gama Alta;0,45;169799;2010-02-08;88;107800;1776,25;156310
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;MG;Motorola G;780;Gama Media;0,35;169800;2010-02-08;54;42120;1053;56862
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;MX;Motorola X;548;Gama Media;0,35;169801;2010-02-08;80;43840;739,8;59184
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;SXU;Sony Xperia U;999;Gama Alta;0,45;169802;2010-02-08;60;59940;1448,55;86913
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;AO1;Alcatel One;700;Gama Baja;0,25;169803;2010-02-08;62;43400;875;54250
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;LGP;LG Pro;358;Gama Alta;0,45;169804;2010-02-08;96;34368;519,1;49833,6
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;IP2;Iphone 2;1000;Gama Baja;0,25;169805;2010-02-08;48;48000;1250;60000
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;IP3;Iphone 3;1200;Gama Baja;0,25;169806;2010-02-08;42;50400;1500;63000
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;IP4;Iphone 4;1400;Gama Media;0,35;169807;2010-02-08;64;89600;1890;120960
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;IP5;Iphone 5;1600;Gama Media;0,35;169808;2010-02-08;34;54400;2160;73440
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;IP6;Iphone 6;1800;Gama Alta;0,45;169809;2010-02-08;36;64800;2610;93960
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;GS1;Galaxy S1;850;Gama Baja;0,25;169810;2010-02-08;48;40800;1062,5;51000
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;GS2;Galaxy S2;925;Gama Baja;0,25;169811;2010-02-08;50;46250;1156,25;57812,5
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;GS3;Galaxy S3;1000;Gama Media;0,35;169812;2010-02-08;34;34000;1350;45900
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;GS4;Galaxy S4;1075;Gama Media;0,35;169813;2010-02-08;68;73100;1451,25;98685
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;GS5;Galaxy S5;1150;Gama Alta;0,45;169814;2010-02-08;50;57500;1667,5;83375
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;GS6;Galaxy S6;1225;Gama Alta;0,45;169815;2010-02-08;60;73500;1776,25;106575
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;MG;Motorola G;780;Gama Media;0,35;169816;2010-02-08;58;45240;1053;61074
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;MX;Motorola X;548;Gama Media;0,35;169817;2010-02-08;44;24112;739,8;32551,2
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;SXU;Sony Xperia U;999;Gama Alta;0,45;169818;2010-02-08;60;59940;1448,55;86913
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;AO1;Alcatel One;700;Gama Baja;0,25;169819;2010-02-08;50;35000;875;43750
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;LGP;LG Pro;358;Gama Alta;0,45;169820;2010-02-08;70;25060;519,1;36337
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;IP2;Iphone 2;1000;Gama Baja;0,25;169821;2010-02-08;112;112000;1250;140000
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;IP3;Iphone 3;1200;Gama Baja;0,25;169822;2010-02-08;98;117600;1500;147000
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;IP4;Iphone 4;1400;Gama Media;0,35;169823;2010-02-08;116;162400;1890;219240
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;IP5;Iphone 5;1600;Gama Media;0,35;169824;2010-02-08;108;172800;2160;233280
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;IP6;Iphone 6;1800;Gama Alta;0,45;169825;2010-02-08;106;190800;2610;276660
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;GS1;Galaxy S1;850;Gama Baja;0,25;169826;2010-02-08;120;102000;1062,5;127500
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;GS2;Galaxy S2;925;Gama Baja;0,25;169827;2010-02-08;124;114700;1156,25;143375
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;GS3;Galaxy S3;1000;Gama Media;0,35;169828;2010-02-08;122;122000;1350;164700
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;GS4;Galaxy S4;1075;Gama Media;0,35;169829;2010-02-08;84;90300;1451,25;121905
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;GS5;Galaxy S5;1150;Gama Alta;0,45;169830;2010-02-08;78;89700;1667,5;130065
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;GS6;Galaxy S6;1225;Gama Alta;0,45;169831;2010-02-08;106;129850;1776,25;188282,5
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;MG;Motorola G;780;Gama Media;0,35;169832;2010-02-08;76;59280;1053;80028
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;MX;Motorola X;548;Gama Media;0,35;169833;2010-02-08;112;61376;739,8;82857,6
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;SXU;Sony Xperia U;999;Gama Alta;0,45;169834;2010-02-08;98;97902;1448,55;141957,9
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;AO1;Alcatel One;700;Gama Baja;0,25;169835;2010-02-08;116;81200;875;101500
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;LGP;LG Pro;358;Gama Alta;0,45;169836;2010-02-08;100;35800;519,1;51910
171251;Infotect;Lima;Perú;-12,061354;-77,037754;IP2;Iphone 2;1000;Gama Baja;0,25;169837;2010-02-08;42;42000;1250;52500
171251;Infotect;Lima;Perú;-12,061354;-77,037754;IP3;Iphone 3;1200;Gama Baja;0,25;169838;2010-02-08;80;96000;1500;120000
171251;Infotect;Lima;Perú;-12,061354;-77,037754;IP4;Iphone 4;1400;Gama Media;0,35;169839;2010-02-08;48;67200;1890;90720
171251;Infotect;Lima;Perú;-12,061354;-77,037754;IP5;Iphone 5;1600;Gama Media;0,35;169840;2010-02-08;58;92800;2160;125280
171251;Infotect;Lima;Perú;-12,061354;-77,037754;IP6;Iphone 6;1800;Gama Alta;0,45;169841;2010-02-08;80;144000;2610;208800
171251;Infotect;Lima;Perú;-12,061354;-77,037754;GS1;Galaxy S1;850;Gama Baja;0,25;169842;2010-02-08;44;37400;1062,5;46750
171251;Infotect;Lima;Perú;-12,061354;-77,037754;GS2;Galaxy S2;925;Gama Baja;0,25;169843;2010-02-08;74;68450;1156,25;85562,5
171251;Infotect;Lima;Perú;-12,061354;-77,037754;GS3;Galaxy S3;1000;Gama Media;0,35;169844;2010-02-08;46;46000;1350;62100
171251;Infotect;Lima;Perú;-12,061354;-77,037754;GS4;Galaxy S4;1075;Gama Media;0,35;169845;2010-02-08;76;81700;1451,25;110295
171251;Infotect;Lima;Perú;-12,061354;-77,037754;GS5;Galaxy S5;1150;Gama Alta;0,45;169846;2010-02-08;62;71300;1667,5;103385
171251;Infotect;Lima;Perú;-12,061354;-77,037754;GS6;Galaxy S6;1225;Gama Alta;0,45;169847;2010-02-08;68;83300;1776,25;120785
171251;Infotect;Lima;Perú;-12,061354;-77,037754;MG;Motorola G;780;Gama Media;0,35;169848;2010-02-08;82;63960;1053;86346
171251;Infotect;Lima;Perú;-12,061354;-77,037754;MX;Motorola X;548;Gama Media;0,35;169849;2010-02-08;66;36168;739,8;48826,8
171251;Infotect;Lima;Perú;-12,061354;-77,037754;SXU;Sony Xperia U;999;Gama Alta;0,45;169850;2010-02-08;38;37962;1448,55;55044,9
171251;Infotect;Lima;Perú;-12,061354;-77,037754;AO1;Alcatel One;700;Gama Baja;0,25;169851;2010-02-08;82;57400;875;71750
171251;Infotect;Lima;Perú;-12,061354;-77,037754;LGP;LG Pro;358;Gama Alta;0,45;169852;2010-02-08;52;18616;519,1;26993,2
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;IP2;Iphone 2;1000;Gama Baja;0,25;169853;2010-02-08;46;46000;1250;57500
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;IP3;Iphone 3;1200;Gama Baja;0,25;169854;2010-02-08;58;69600;1500;87000
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;IP4;Iphone 4;1400;Gama Media;0,35;169855;2010-02-08;52;72800;1890;98280
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;IP5;Iphone 5;1600;Gama Media;0,35;169856;2010-02-08;50;80000;2160;108000
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;IP6;Iphone 6;1800;Gama Alta;0,45;169857;2010-02-08;70;126000;2610;182700
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;GS1;Galaxy S1;850;Gama Baja;0,25;169858;2010-02-08;44;37400;1062,5;46750
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;GS2;Galaxy S2;925;Gama Baja;0,25;169859;2010-02-08;70;64750;1156,25;80937,5
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;GS3;Galaxy S3;1000;Gama Media;0,35;169860;2010-02-08;38;38000;1350;51300
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;GS4;Galaxy S4;1075;Gama Media;0,35;169861;2010-02-08;56;60200;1451,25;81270
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;GS5;Galaxy S5;1150;Gama Alta;0,45;169862;2010-02-08;44;50600;1667,5;73370
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;GS6;Galaxy S6;1225;Gama Alta;0,45;169863;2010-02-08;42;51450;1776,25;74602,5
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;MG;Motorola G;780;Gama Media;0,35;169864;2010-02-08;58;45240;1053;61074
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;MX;Motorola X;548;Gama Media;0,35;169865;2010-02-08;36;19728;739,8;26632,8
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;SXU;Sony Xperia U;999;Gama Alta;0,45;169866;2010-02-08;64;63936;1448,55;92707,2
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;AO1;Alcatel One;700;Gama Baja;0,25;169867;2010-02-08;68;47600;875;59500
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;LGP;LG Pro;358;Gama Alta;0,45;169868;2010-02-08;36;12888;519,1;18687,6
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;IP2;Iphone 2;1000;Gama Baja;0,25;169869;2010-03-08;60;60000;1250;75000
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;IP3;Iphone 3;1200;Gama Baja;0,25;169870;2010-03-08;40;48000;1500;60000
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;IP4;Iphone 4;1400;Gama Media;0,35;169871;2010-03-08;36;50400;1890;68040
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;IP5;Iphone 5;1600;Gama Media;0,35;169872;2010-03-08;66;105600;2160;142560
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;IP6;Iphone 6;1800;Gama Alta;0,45;169873;2010-03-08;68;122400;2610;177480
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;GS1;Galaxy S1;850;Gama Baja;0,25;169874;2010-03-08;52;44200;1062,5;55250
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;GS2;Galaxy S2;925;Gama Baja;0,25;169875;2010-03-08;54;49950;1156,25;62437,5
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;GS3;Galaxy S3;1000;Gama Media;0,35;169876;2010-03-08;46;46000;1350;62100
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;GS4;Galaxy S4;1075;Gama Media;0,35;169877;2010-03-08;66;70950;1451,25;95782,5
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;GS5;Galaxy S5;1150;Gama Alta;0,45;169878;2010-03-08;54;62100;1667,5;90045
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;GS6;Galaxy S6;1225;Gama Alta;0,45;169879;2010-03-08;36;44100;1776,25;63945
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;MG;Motorola G;780;Gama Media;0,35;169880;2010-03-08;38;29640;1053;40014
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;MX;Motorola X;548;Gama Media;0,35;169881;2010-03-08;50;27400;739,8;36990
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;SXU;Sony Xperia U;999;Gama Alta;0,45;169882;2010-03-08;66;65934;1448,55;95604,3
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;AO1;Alcatel One;700;Gama Baja;0,25;169883;2010-03-08;32;22400;875;28000
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;LGP;LG Pro;358;Gama Alta;0,45;169884;2010-03-08;40;14320;519,1;20764
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;IP2;Iphone 2;1000;Gama Baja;0,25;169885;2010-03-08;84;84000;1250;105000
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;IP3;Iphone 3;1200;Gama Baja;0,25;169886;2010-03-08;68;81600;1500;102000
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;IP4;Iphone 4;1400;Gama Media;0,35;169887;2010-03-08;102;142800;1890;192780
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;IP5;Iphone 5;1600;Gama Media;0,35;169888;2010-03-08;66;105600;2160;142560
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;IP6;Iphone 6;1800;Gama Alta;0,45;169889;2010-03-08;74;133200;2610;193140
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;GS1;Galaxy S1;850;Gama Baja;0,25;169890;2010-03-08;76;64600;1062,5;80750
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;GS2;Galaxy S2;925;Gama Baja;0,25;169891;2010-03-08;52;48100;1156,25;60125
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;GS3;Galaxy S3;1000;Gama Media;0,35;169892;2010-03-08;90;90000;1350;121500
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;GS4;Galaxy S4;1075;Gama Media;0,35;169893;2010-03-08;64;68800;1451,25;92880
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;GS5;Galaxy S5;1150;Gama Alta;0,45;169894;2010-03-08;90;103500;1667,5;150075
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;GS6;Galaxy S6;1225;Gama Alta;0,45;169895;2010-03-08;60;73500;1776,25;106575
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;MG;Motorola G;780;Gama Media;0,35;169896;2010-03-08;86;67080;1053;90558
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;MX;Motorola X;548;Gama Media;0,35;169897;2010-03-08;76;41648;739,8;56224,8
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;SXU;Sony Xperia U;999;Gama Alta;0,45;169898;2010-03-08;70;69930;1448,55;101398,5
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;AO1;Alcatel One;700;Gama Baja;0,25;169899;2010-03-08;88;61600;875;77000
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;LGP;LG Pro;358;Gama Alta;0,45;169900;2010-03-08;52;18616;519,1;26993,2
171219;Tottus;Lima;Perú;-12,048157;-77,058537;IP2;Iphone 2;1000;Gama Baja;0,25;169901;2010-03-08;66;66000;1250;82500
171219;Tottus;Lima;Perú;-12,048157;-77,058537;IP3;Iphone 3;1200;Gama Baja;0,25;169902;2010-03-08;78;93600;1500;117000
171219;Tottus;Lima;Perú;-12,048157;-77,058537;IP4;Iphone 4;1400;Gama Media;0,35;169903;2010-03-08;38;53200;1890;71820
171219;Tottus;Lima;Perú;-12,048157;-77,058537;IP5;Iphone 5;1600;Gama Media;0,35;169904;2010-03-08;52;83200;2160;112320
171219;Tottus;Lima;Perú;-12,048157;-77,058537;IP6;Iphone 6;1800;Gama Alta;0,45;169905;2010-03-08;40;72000;2610;104400
171219;Tottus;Lima;Perú;-12,048157;-77,058537;GS1;Galaxy S1;850;Gama Baja;0,25;169906;2010-03-08;74;62900;1062,5;78625
171219;Tottus;Lima;Perú;-12,048157;-77,058537;GS2;Galaxy S2;925;Gama Baja;0,25;169907;2010-03-08;78;72150;1156,25;90187,5
171219;Tottus;Lima;Perú;-12,048157;-77,058537;GS3;Galaxy S3;1000;Gama Media;0,35;169908;2010-03-08;44;44000;1350;59400
171219;Tottus;Lima;Perú;-12,048157;-77,058537;GS4;Galaxy S4;1075;Gama Media;0,35;169909;2010-03-08;58;62350;1451,25;84172,5
171219;Tottus;Lima;Perú;-12,048157;-77,058537;GS5;Galaxy S5;1150;Gama Alta;0,45;169910;2010-03-08;50;57500;1667,5;83375
171219;Tottus;Lima;Perú;-12,048157;-77,058537;GS6;Galaxy S6;1225;Gama Alta;0,45;169911;2010-03-08;66;80850;1776,25;117232,5
171219;Tottus;Lima;Perú;-12,048157;-77,058537;MG;Motorola G;780;Gama Media;0,35;169912;2010-03-08;52;40560;1053;54756
171219;Tottus;Lima;Perú;-12,048157;-77,058537;MX;Motorola X;548;Gama Media;0,35;169913;2010-03-08;74;40552;739,8;54745,2
171219;Tottus;Lima;Perú;-12,048157;-77,058537;SXU;Sony Xperia U;999;Gama Alta;0,45;169914;2010-03-08;64;63936;1448,55;92707,2
171219;Tottus;Lima;Perú;-12,048157;-77,058537;AO1;Alcatel One;700;Gama Baja;0,25;169915;2010-03-08;72;50400;875;63000
171219;Tottus;Lima;Perú;-12,048157;-77,058537;LGP;LG Pro;358;Gama Alta;0,45;169916;2010-03-08;46;16468;519,1;23878,6
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;IP2;Iphone 2;1000;Gama Baja;0,25;169917;2010-03-08;72;72000;1250;90000
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;IP3;Iphone 3;1200;Gama Baja;0,25;169918;2010-03-08;46;55200;1500;69000
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;IP4;Iphone 4;1400;Gama Media;0,35;169919;2010-03-08;70;98000;1890;132300
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;IP5;Iphone 5;1600;Gama Media;0,35;169920;2010-03-08;42;67200;2160;90720
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;IP6;Iphone 6;1800;Gama Alta;0,45;169921;2010-03-08;80;144000;2610;208800
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;GS1;Galaxy S1;850;Gama Baja;0,25;169922;2010-03-08;66;56100;1062,5;70125
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;GS2;Galaxy S2;925;Gama Baja;0,25;169923;2010-03-08;44;40700;1156,25;50875
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;GS3;Galaxy S3;1000;Gama Media;0,35;169924;2010-03-08;40;40000;1350;54000
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;GS4;Galaxy S4;1075;Gama Media;0,35;169925;2010-03-08;64;68800;1451,25;92880
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;GS5;Galaxy S5;1150;Gama Alta;0,45;169926;2010-03-08;46;52900;1667,5;76705
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;GS6;Galaxy S6;1225;Gama Alta;0,45;169927;2010-03-08;36;44100;1776,25;63945
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;MG;Motorola G;780;Gama Media;0,35;169928;2010-03-08;82;63960;1053;86346
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;MX;Motorola X;548;Gama Media;0,35;169929;2010-03-08;70;38360;739,8;51786
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;SXU;Sony Xperia U;999;Gama Alta;0,45;169930;2010-03-08;52;51948;1448,55;75324,6
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;AO1;Alcatel One;700;Gama Baja;0,25;169931;2010-03-08;48;33600;875;42000
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;LGP;LG Pro;358;Gama Alta;0,45;169932;2010-03-08;72;25776;519,1;37375,2
